Menu_ID,Item_name,Calories,Protein,Fat,Carbohydrates,Sugar,Sodium,Vegetarian,Vegan,Gluten_free
MENRES000666_1,Dessert Item 1,768,79.1,92.9,21.6,84.5,19.1,True,True,True
MENRES000666_2,Dessert Item 2,305,67.9,50.7,50.5,19.1,926.4,False,False,True
MENRES000666_3,Dessert Item 3,250,57.1,49.5,86.2,38.5,1707.6,True,True,False
MENRES000666_4,Main Item 4,718,66.2,48.4,48.9,80.8,184.2,False,False,True
MENRES000666_5,Main Item 5,1046,79.7,79.9,148.4,11.5,228.0,True,True,False
MENRES000666_6,Starter Item 6,1473,84.4,13.6,14.2,64.9,1662.0,True,True,False
MENRES000666_7,Main Item 7,268,87.1,66.0,131.5,38.0,258.4,False,False,False
MENRES000666_8,Starter Item 8,385,21.1,37.9,111.0,0.2,708.0,False,False,True
MENRES000667_0,Starter Item 0,1018,93.8,98.8,49.8,13.8,666.6,False,False,False
MENRES000667_1,Beverage Item 1,1223,66.9,85.6,68.4,94.8,475.0,False,False,True
MENRES000667_2,Starter Item 2,465,7.7,74.5,19.5,59.9,420.0,True,True,True
MENRES000667_3,Starter Item 3,292,41.9,76.0,19.7,10.0,311.6,False,False,True
MENRES000667_4,Starter Item 4,703,11.3,66.3,3.7,58.2,373.7,False,False,False
MENRES000667_5,Dessert Item 5,1049,29.3,70.3,17.6,60.1,206.7,False,False,False
MENRES000667_6,Dessert Item 6,444,8.2,61.1,126.8,62.1,714.7,True,True,False
MENRES000667_7,Dessert Item 7,577,38.3,63.4,46.8,11.7,306.6,False,False,False
MENRES000667_8,Main Item 8,521,34.6,39.6,40.3,14.3,219.7,True,True,True
MENRES000668_0,Beverage Item 0,132,91.8,33.9,117.0,9.7,1865.5,True,True,True
MENRES000668_1,Starter Item 1,1433,24.2,53.4,127.7,29.6,140.1,False,False,True
MENRES000668_2,Beverage Item 2,1324,0.9,25.1,35.3,44.4,518.5,False,False,False
MENRES000668_3,Beverage Item 3,684,54.1,37.4,38.5,41.5,1995.9,True,True,True
MENRES000668_4,Starter Item 4,353,97.3,51.5,110.1,71.3,270.7,False,False,True
MENRES000668_5,Starter Item 5,423,5.7,66.3,123.3,71.0,1942.7,True,True,True
MENRES000668_6,Starter Item 6,1242,23.5,31.5,89.1,6.0,1971.5,False,False,True
MENRES000669_0,Beverage Item 0,220,18.7,32.5,133.3,26.9,1139.9,True,False,True
MENRES000669_1,Beverage Item 1,1310,28.6,99.8,118.8,43.9,1420.6,True,False,False
MENRES000669_2,Beverage Item 2,216,96.4,45.4,74.4,88.0,1443.6,True,False,True
MENRES000669_3,Beverage Item 3,1318,30.7,24.4,119.0,27.7,448.8,False,False,False
MENRES000669_4,Beverage Item 4,1311,82.9,87.7,74.5,15.4,1799.3,True,True,True
MENRES000669_5,Main Item 5,1330,75.2,99.9,89.7,1.8,775.8,False,False,True
MENRES000669_6,Starter Item 6,687,62.3,72.3,34.9,47.4,559.3,False,False,False
MENRES000669_7,Main Item 7,1427,54.4,21.4,148.7,34.2,1934.6,True,True,True
MENRES000669_8,Dessert Item 8,627,19.6,65.7,126.3,70.1,1039.8,True,False,False
MENRES000669_9,Beverage Item 9,1316,72.2,89.3,2.8,70.0,61.6,False,False,True
MENRES000669_10,Starter Item 10,309,51.3,2.5,12.0,18.9,1113.5,True,False,False
MENRES000669_11,Main Item 11,1393,71.0,78.9,29.5,27.6,400.1,False,False,True
MENRES000669_12,Main Item 12,441,95.9,86.1,56.5,49.4,957.3,False,False,True
MENRES000669_13,Main Item 13,1353,1.5,86.2,99.9,72.3,1870.7,True,False,False
MENRES000669_14,Dessert Item 14,226,79.1,92.6,33.0,96.2,70.7,False,False,True
MENRES000669_15,Starter Item 15,1305,90.2,54.8,57.5,94.1,3.3,False,False,False
MENRES000669_16,Dessert Item 16,833,18.7,14.3,69.1,37.9,1322.2,True,False,True
MENRES000669_17,Beverage Item 17,1388,10.1,70.0,135.4,43.8,1117.9,False,False,False
MENRES000670_0,Starter Item 0,326,4.0,60.1,147.1,39.0,1743.9,True,False,True
MENRES000670_1,Beverage Item 1,933,22.8,43.2,107.9,51.6,40.9,True,False,False
MENRES000670_2,Dessert Item 2,1469,27.0,34.2,125.7,48.8,1532.5,True,True,True
MENRES000670_3,Starter Item 3,1012,16.2,28.1,17.6,84.7,1412.3,False,False,True
MENRES000670_4,Starter Item 4,796,45.0,69.0,55.9,15.1,729.7,True,True,True
MENRES000670_5,Dessert Item 5,320,71.2,62.4,73.0,82.5,1170.2,False,False,True
MENRES000670_6,Dessert Item 6,1471,13.1,79.0,34.6,58.8,653.4,True,False,False
MENRES000670_7,Beverage Item 7,1023,54.2,62.4,33.1,13.7,1215.4,True,True,False
MENRES000670_8,Beverage Item 8,1358,71.6,64.6,46.9,72.6,1340.6,True,False,True
MENRES000670_9,Dessert Item 9,1341,43.1,82.6,59.7,28.6,1830.2,True,True,False
MENRES000670_10,Starter Item 10,886,75.0,74.2,38.1,67.6,1319.2,False,False,False
MENRES000670_11,Starter Item 11,1359,99.5,66.9,3.8,71.1,1751.0,True,False,True
MENRES000670_12,Dessert Item 12,1164,58.7,85.7,146.1,70.4,250.1,True,False,True
MENRES000670_13,Beverage Item 13,498,97.5,45.0,12.5,24.1,28.5,False,False,False
MENRES000671_0,Dessert Item 0,590,13.1,11.6,67.9,64.9,567.1,False,False,False
MENRES000671_1,Starter Item 1,1450,81.2,20.4,79.5,8.2,1890.9,True,True,True
MENRES000671_2,Main Item 2,315,34.3,14.0,88.1,67.6,1285.1,True,True,True
MENRES000671_3,Dessert Item 3,1357,97.9,62.0,104.5,33.2,519.1,False,False,False
MENRES000671_4,Starter Item 4,887,31.8,90.0,137.7,75.6,1831.9,True,True,False
MENRES000671_5,Beverage Item 5,597,18.8,39.8,32.6,62.4,424.5,False,False,True
MENRES000672_0,Starter Item 0,309,0.3,37.8,1.5,32.0,219.0,True,True,True
MENRES000672_1,Beverage Item 1,987,68.7,66.8,52.4,31.5,1212.4,False,False,False
MENRES000672_2,Dessert Item 2,476,86.6,8.1,24.0,43.5,374.0,False,False,False
MENRES000672_3,Main Item 3,322,88.1,20.3,143.7,43.0,1246.5,True,False,True
MENRES000672_4,Dessert Item 4,1352,93.3,90.2,60.8,9.1,1044.2,False,False,True
MENRES000672_5,Beverage Item 5,754,95.5,47.7,130.4,60.9,1777.1,False,False,False
MENRES000672_6,Dessert Item 6,619,78.2,39.5,24.1,95.6,1127.5,False,False,False
MENRES000672_7,Starter Item 7,239,51.5,31.4,89.4,95.6,1807.9,False,False,False
MENRES000672_8,Main Item 8,673,16.8,97.9,139.8,54.0,147.7,True,True,False
MENRES000672_9,Starter Item 9,1438,58.7,50.6,112.8,83.6,300.6,False,False,False
MENRES000672_10,Main Item 10,793,6.5,74.9,93.5,30.6,696.6,False,False,False
MENRES000673_0,Beverage Item 0,407,69.2,21.3,90.1,92.4,393.2,False,False,False
MENRES000673_1,Dessert Item 1,195,93.5,9.0,121.4,95.9,448.4,False,False,True
MENRES000673_2,Beverage Item 2,1108,86.8,55.2,123.1,65.8,764.0,False,False,False
MENRES000673_3,Dessert Item 3,330,76.9,60.6,38.5,92.5,510.1,True,False,False
MENRES000673_4,Beverage Item 4,413,42.8,54.9,141.5,96.5,1429.3,True,False,True
MENRES000673_5,Dessert Item 5,869,19.6,48.5,106.7,91.2,88.1,True,True,True
MENRES000673_6,Dessert Item 6,1318,30.7,88.5,24.0,27.2,4.0,False,False,True
MENRES000673_7,Beverage Item 7,692,16.2,98.8,20.8,83.2,1058.8,False,False,False
MENRES000673_8,Beverage Item 8,1476,3.1,90.2,138.8,19.4,84.9,True,True,False
MENRES000673_9,Main Item 9,1124,25.9,29.5,1.1,50.1,861.6,False,False,False
MENRES000673_10,Main Item 10,1376,32.5,77.8,44.2,4.0,513.4,True,True,False
MENRES000673_11,Dessert Item 11,910,60.1,98.6,75.8,74.6,1862.5,True,False,True
MENRES000673_12,Beverage Item 12,162,46.1,86.2,95.8,93.9,1612.3,True,False,True
MENRES000673_13,Starter Item 13,502,73.4,2.2,35.2,40.6,612.4,True,False,True
MENRES000673_14,Beverage Item 14,266,14.5,33.7,80.6,21.2,87.1,False,False,False
MENRES000673_15,Beverage Item 15,1251,46.7,46.1,124.4,28.8,421.9,True,False,False
MENRES000673_16,Dessert Item 16,129,57.6,65.9,16.2,25.6,1004.2,True,True,False
MENRES000674_0,Main Item 0,1317,43.3,37.3,16.4,8.9,109.5,False,False,False
MENRES000674_1,Beverage Item 1,1061,15.3,52.4,91.7,9.4,325.5,True,False,True
MENRES000674_2,Dessert Item 2,1281,67.9,88.6,89.7,14.0,971.6,False,False,True
MENRES000674_3,Dessert Item 3,1290,59.3,84.5,105.7,76.9,32.0,False,False,False
MENRES000674_4,Starter Item 4,899,53.2,18.7,97.6,33.7,1706.0,True,True,False
MENRES000674_5,Beverage Item 5,1125,7.6,83.2,133.6,42.3,1298.6,True,False,True
MENRES000674_6,Starter Item 6,1358,94.5,71.3,99.0,22.7,1255.6,False,False,False
MENRES000674_7,Beverage Item 7,1259,59.8,13.1,81.8,82.3,1609.4,False,False,True
MENRES000674_8,Starter Item 8,810,91.2,67.7,97.9,6.7,1741.9,True,True,True
MENRES000674_9,Beverage Item 9,347,86.4,54.1,24.5,45.0,1662.2,True,False,False
MENRES000674_10,Main Item 10,605,48.4,65.5,13.8,61.9,1126.1,True,True,True
MENRES000674_11,Main Item 11,732,14.8,76.7,33.6,36.8,704.4,False,False,True
MENRES000674_12,Main Item 12,393,40.4,65.0,41.7,79.4,1648.9,True,True,True
MENRES000674_13,Starter Item 13,114,68.7,24.9,91.3,74.2,1920.0,False,False,True
MENRES000674_14,Dessert Item 14,498,15.9,65.4,91.9,14.0,432.1,True,True,True
MENRES000675_0,Dessert Item 0,1146,43.4,26.9,32.9,46.5,947.5,True,False,True
MENRES000675_1,Beverage Item 1,1385,25.4,63.1,41.4,44.3,663.3,False,False,True
MENRES000675_2,Dessert Item 2,1441,93.8,53.1,115.2,50.4,1474.1,False,False,False
MENRES000675_3,Dessert Item 3,549,28.1,43.6,82.1,14.8,329.6,False,False,True
MENRES000675_4,Main Item 4,664,65.9,7.2,22.6,94.9,1718.3,True,False,False
MENRES000675_5,Starter Item 5,1319,24.9,84.8,57.7,28.5,1287.8,True,False,False
MENRES000675_6,Beverage Item 6,414,19.5,61.3,72.5,74.5,1685.6,True,True,False
MENRES000675_7,Main Item 7,329,16.1,64.9,58.3,25.2,1177.9,False,False,True
MENRES000675_8,Main Item 8,340,48.8,5.3,125.4,37.1,250.3,False,False,True
MENRES000675_9,Dessert Item 9,1140,79.0,0.4,100.0,10.0,1998.6,True,True,True
MENRES000675_10,Main Item 10,464,45.7,71.7,97.1,81.4,1306.9,True,False,True
MENRES000675_11,Dessert Item 11,1166,37.4,74.0,76.0,13.7,1198.7,True,False,True
MENRES000675_12,Main Item 12,1491,75.3,1.9,88.2,68.0,419.8,False,False,True
MENRES000675_13,Beverage Item 13,351,20.3,21.1,51.9,58.6,412.2,True,True,False
MENRES000675_14,Starter Item 14,1016,66.6,28.8,137.5,43.4,871.2,False,False,False
MENRES000675_15,Dessert Item 15,489,32.2,95.1,95.3,22.7,1278.8,False,False,True
MENRES000675_16,Dessert Item 16,1158,93.5,69.5,72.1,50.3,1957.6,True,True,False
MENRES000675_17,Main Item 17,1388,28.0,68.7,99.5,33.9,881.3,False,False,True
MENRES000675_18,Starter Item 18,967,81.6,88.0,13.4,25.0,184.6,True,False,True
MENRES000675_19,Dessert Item 19,242,9.3,97.9,78.1,54.8,901.8,False,False,True
MENRES000676_0,Dessert Item 0,560,54.5,2.3,143.8,24.9,1971.3,True,False,True
MENRES000676_1,Beverage Item 1,1094,66.7,14.0,115.4,20.2,1218.6,True,True,False
MENRES000676_2,Starter Item 2,1132,93.4,13.5,57.7,39.0,973.0,False,False,True
MENRES000676_3,Main Item 3,923,99.9,41.3,95.4,56.8,492.0,True,True,False
MENRES000676_4,Dessert Item 4,1254,62.4,47.3,44.8,45.9,1844.2,True,True,False
MENRES000676_5,Main Item 5,994,63.1,3.7,68.2,75.9,110.8,True,False,False
MENRES000677_0,Starter Item 0,1071,20.6,75.5,138.6,16.6,835.3,False,False,False
MENRES000677_1,Main Item 1,806,47.2,33.4,18.6,43.4,1563.6,False,False,False
MENRES000677_2,Starter Item 2,497,72.9,42.9,128.8,54.3,1067.9,True,True,False
MENRES000677_3,Beverage Item 3,1436,93.6,50.5,122.9,96.1,1231.6,False,False,True
MENRES000677_4,Beverage Item 4,1095,81.9,34.4,98.6,32.3,765.6,True,False,True
MENRES000677_5,Starter Item 5,1220,42.0,56.2,14.4,0.9,1952.1,False,False,False
MENRES000677_6,Dessert Item 6,1107,74.7,28.5,53.1,33.4,718.7,False,False,False
MENRES000677_7,Dessert Item 7,127,12.9,64.6,81.5,26.7,93.4,True,False,True
MENRES000677_8,Main Item 8,375,74.4,52.7,0.5,79.9,1172.6,False,False,False
MENRES000677_9,Dessert Item 9,1024,37.1,61.5,95.1,60.1,1134.0,True,True,True
MENRES000677_10,Starter Item 10,485,45.3,92.8,66.9,40.8,1287.5,True,True,True
MENRES000677_11,Beverage Item 11,1297,67.8,61.9,20.0,88.9,1626.1,True,False,True
MENRES000677_12,Main Item 12,489,57.1,98.1,39.4,99.0,306.3,True,True,False
MENRES000677_13,Beverage Item 13,905,67.8,23.5,33.7,95.9,1842.0,True,False,True
MENRES000677_14,Beverage Item 14,726,82.9,3.5,102.4,13.2,1999.6,True,False,True
MENRES000677_15,Dessert Item 15,1018,99.7,98.9,119.7,94.5,945.2,False,False,True
MENRES000677_16,Main Item 16,730,27.0,24.0,96.6,81.3,155.1,False,False,True
MENRES000677_17,Beverage Item 17,1439,43.8,63.0,149.8,65.9,390.0,True,False,True
MENRES000677_18,Dessert Item 18,1323,38.5,57.2,86.3,86.0,322.3,False,False,True
MENRES000678_0,Main Item 0,750,55.8,84.2,70.9,62.1,912.3,True,False,True
MENRES000678_1,Beverage Item 1,1441,13.6,14.0,30.4,68.5,323.0,True,False,False
MENRES000678_2,Main Item 2,1170,87.6,37.2,86.7,17.1,1846.7,False,False,False
MENRES000678_3,Beverage Item 3,160,73.4,69.9,28.2,61.8,584.7,False,False,True
MENRES000678_4,Beverage Item 4,555,4.2,6.1,5.8,9.2,1782.8,True,False,False
MENRES000678_5,Dessert Item 5,552,54.1,41.8,22.8,14.3,1070.1,True,False,True
MENRES000678_6,Beverage Item 6,1376,44.6,95.9,47.5,63.2,1674.3,False,False,True
MENRES000678_7,Beverage Item 7,978,2.8,32.7,112.8,58.6,961.9,False,False,False
MENRES000678_8,Starter Item 8,1025,80.8,65.5,51.5,25.3,1195.2,True,True,True
MENRES000678_9,Beverage Item 9,559,28.0,76.7,97.7,58.8,1179.8,False,False,False
MENRES000678_10,Dessert Item 10,1314,73.0,9.7,117.9,75.3,47.9,True,False,True
MENRES000678_11,Dessert Item 11,1296,35.8,7.2,68.7,15.1,1381.9,True,False,True
MENRES000678_12,Starter Item 12,1071,37.3,46.1,76.9,29.0,1486.2,False,False,False
MENRES000678_13,Beverage Item 13,702,1.1,36.8,99.6,71.1,1712.4,True,False,False
MENRES000678_14,Dessert Item 14,1104,55.8,69.5,13.1,10.3,669.0,True,True,False
MENRES000678_15,Main Item 15,450,26.5,29.3,123.4,25.4,844.2,True,True,True
MENRES000678_16,Beverage Item 16,268,22.9,73.1,30.7,97.4,782.1,False,False,True
MENRES000678_17,Beverage Item 17,136,63.9,84.9,2.6,17.0,1547.2,False,False,True
MENRES000679_0,Beverage Item 0,418,77.9,95.4,65.3,87.0,1481.4,True,False,False
MENRES000679_1,Beverage Item 1,1144,58.9,28.6,82.4,79.4,1776.7,True,True,True
MENRES000679_2,Starter Item 2,911,52.9,65.7,67.0,18.9,751.8,True,False,True
MENRES000679_3,Dessert Item 3,921,72.0,38.7,102.7,52.2,1782.4,False,False,True
MENRES000679_4,Main Item 4,173,54.3,28.1,11.2,93.0,786.2,False,False,True
MENRES000679_5,Main Item 5,1408,44.3,45.9,140.4,76.9,1479.6,True,True,True
MENRES000679_6,Dessert Item 6,206,7.8,21.8,30.9,88.0,1199.0,False,False,False
MENRES000679_7,Main Item 7,1058,9.7,92.2,39.0,77.7,1747.5,True,True,False
MENRES000679_8,Beverage Item 8,183,75.7,15.5,119.7,77.8,83.1,True,True,False
MENRES000679_9,Starter Item 9,608,81.1,64.0,12.2,13.2,1121.1,True,True,False
MENRES000679_10,Dessert Item 10,1150,58.6,91.3,76.9,27.0,1575.7,False,False,False
MENRES000679_11,Beverage Item 11,433,47.6,24.5,47.1,23.4,1338.1,True,False,True
MENRES000679_12,Beverage Item 12,694,22.0,85.4,64.1,64.2,783.4,True,True,True
MENRES000679_13,Dessert Item 13,600,0.5,59.1,133.0,82.0,1289.6,False,False,False
MENRES000679_14,Starter Item 14,1281,63.3,29.2,91.6,31.2,621.7,True,True,False
MENRES000680_0,Main Item 0,1147,37.0,28.2,54.1,78.8,795.4,True,False,True
MENRES000680_1,Main Item 1,261,71.7,86.5,130.4,50.4,649.9,True,False,True
MENRES000680_2,Dessert Item 2,966,41.3,59.5,64.9,17.1,143.8,False,False,False
MENRES000680_3,Dessert Item 3,773,27.5,87.8,15.5,25.7,1407.7,True,False,False
MENRES000680_4,Dessert Item 4,1096,40.0,77.8,68.7,57.9,1394.1,False,False,True
MENRES000680_5,Beverage Item 5,1473,56.9,51.3,125.8,58.9,1182.5,True,True,True
MENRES000680_6,Beverage Item 6,1098,1.0,71.3,56.5,79.0,974.2,True,True,True
MENRES000680_7,Dessert Item 7,805,67.6,81.1,49.4,90.3,1482.8,True,False,True
MENRES000680_8,Dessert Item 8,1195,22.9,44.0,34.6,28.5,1182.6,False,False,True
MENRES000680_9,Beverage Item 9,1426,25.2,90.1,76.2,7.5,179.4,True,True,False
MENRES000680_10,Beverage Item 10,1218,29.8,91.6,24.4,66.4,1610.7,True,False,False
MENRES000680_11,Beverage Item 11,948,99.8,83.5,32.4,4.5,1838.0,False,False,True
MENRES000680_12,Main Item 12,1355,7.3,56.8,86.9,27.8,232.5,True,False,True
MENRES000680_13,Beverage Item 13,1375,11.7,61.8,127.5,74.9,1034.8,True,True,True
MENRES000681_0,Beverage Item 0,837,80.2,30.3,77.5,70.3,293.0,True,True,True
MENRES000681_1,Beverage Item 1,1033,69.8,58.1,88.9,12.5,385.9,True,False,True
MENRES000681_2,Dessert Item 2,965,1.4,62.9,124.1,21.9,881.6,False,False,True
MENRES000681_3,Starter Item 3,814,82.6,21.8,88.4,26.5,616.5,False,False,False
MENRES000681_4,Main Item 4,445,26.4,15.6,8.9,49.9,1967.9,True,False,False
MENRES000681_5,Starter Item 5,1389,75.6,39.4,77.9,37.9,1877.5,False,False,False
MENRES000681_6,Starter Item 6,111,85.0,21.3,46.4,25.9,1745.8,True,False,True
MENRES000681_7,Starter Item 7,911,10.3,81.2,122.9,2.4,896.9,True,False,True
MENRES000681_8,Beverage Item 8,356,61.7,15.7,3.6,3.4,149.9,True,False,False
MENRES000681_9,Starter Item 9,292,98.4,52.0,60.7,62.9,451.7,False,False,False
MENRES000681_10,Starter Item 10,896,4.0,90.9,8.5,7.6,1166.8,True,True,False
MENRES000681_11,Starter Item 11,1041,10.4,28.2,86.7,23.0,962.6,False,False,False
MENRES000681_12,Starter Item 12,572,15.0,20.8,44.9,61.1,2.3,True,True,False
MENRES000682_0,Main Item 0,970,73.2,77.6,110.1,51.0,1728.3,True,True,True
MENRES000682_1,Dessert Item 1,435,58.3,73.6,57.6,82.7,608.5,False,False,False
MENRES000682_2,Main Item 2,538,83.6,5.0,58.0,48.4,1160.6,True,True,False
MENRES000682_3,Main Item 3,803,26.4,0.6,61.4,23.2,115.2,True,False,False
MENRES000682_4,Dessert Item 4,349,64.4,84.0,132.7,48.3,449.8,True,True,False
MENRES000682_5,Starter Item 5,431,56.9,16.2,101.2,91.3,959.4,True,False,False
MENRES000682_6,Dessert Item 6,652,15.7,49.1,38.9,39.1,635.1,False,False,True
MENRES000682_7,Main Item 7,1089,28.6,76.0,76.7,12.0,1224.8,False,False,True
MENRES000682_8,Dessert Item 8,1027,70.7,84.6,65.2,7.1,80.8,True,False,False
MENRES000682_9,Dessert Item 9,1118,30.9,97.7,101.2,98.4,74.6,True,False,True
MENRES000682_10,Beverage Item 10,963,49.9,61.7,100.0,11.6,445.6,False,False,False
MENRES000682_11,Dessert Item 11,351,8.8,65.9,146.6,88.5,386.5,True,True,False
MENRES000682_12,Main Item 12,304,99.7,61.2,57.5,79.4,249.2,True,True,True
MENRES000682_13,Starter Item 13,1192,64.1,17.5,60.5,78.9,1543.0,True,True,False
MENRES000682_14,Starter Item 14,629,48.7,1.2,148.9,95.2,173.9,True,False,False
MENRES000682_15,Starter Item 15,161,81.1,3.6,39.3,64.5,311.6,True,True,False
MENRES000682_16,Main Item 16,408,54.5,0.0,92.5,33.6,955.7,True,False,True
MENRES000683_0,Beverage Item 0,1273,81.7,51.9,105.3,11.9,652.1,False,False,False
MENRES000683_1,Main Item 1,1488,90.9,81.5,102.3,65.8,730.1,False,False,False
MENRES000683_2,Starter Item 2,1066,98.0,37.2,129.8,69.2,1258.9,True,False,True
MENRES000683_3,Dessert Item 3,429,95.2,36.5,148.8,74.8,266.1,True,True,False
MENRES000683_4,Beverage Item 4,217,34.0,90.9,137.7,15.6,667.9,False,False,True
MENRES000683_5,Starter Item 5,1011,85.9,51.8,74.6,47.0,764.5,True,False,False
MENRES000683_6,Beverage Item 6,1099,35.2,34.0,108.1,41.0,1727.5,True,False,False
MENRES000683_7,Starter Item 7,788,66.7,92.5,26.4,90.1,1719.7,False,False,False
MENRES000683_8,Beverage Item 8,324,93.2,40.1,51.8,38.6,1155.1,False,False,False
MENRES000683_9,Starter Item 9,328,89.4,86.9,22.6,25.6,642.6,True,False,False
MENRES000683_10,Dessert Item 10,1264,35.3,31.3,57.5,74.4,468.9,False,False,False
MENRES000683_11,Main Item 11,716,23.3,8.9,106.4,83.1,1892.1,False,False,True
MENRES000683_12,Main Item 12,145,63.5,27.5,114.5,61.4,382.0,True,True,True
MENRES000683_13,Main Item 13,1318,14.5,18.4,67.9,26.4,1215.9,True,False,True
MENRES000683_14,Main Item 14,694,65.9,14.0,138.5,68.1,171.0,True,True,False
MENRES000683_15,Main Item 15,1162,13.7,94.2,118.7,37.1,591.9,False,False,True
MENRES000683_16,Dessert Item 16,1135,99.3,70.8,134.9,26.9,494.4,False,False,False
MENRES000684_0,Dessert Item 0,954,75.4,89.4,144.5,51.9,1157.8,True,False,True
MENRES000684_1,Main Item 1,461,39.2,13.7,112.8,29.0,945.5,True,False,False
MENRES000684_2,Main Item 2,1353,11.5,39.7,2.1,45.9,287.8,True,True,False
MENRES000684_3,Dessert Item 3,846,65.9,38.1,140.9,57.2,1271.1,False,False,True
MENRES000684_4,Starter Item 4,440,10.6,26.8,69.6,29.8,417.0,False,False,False
MENRES000685_0,Starter Item 0,912,27.3,8.5,82.5,27.7,1130.2,False,False,False
MENRES000685_1,Beverage Item 1,1193,90.8,29.1,54.0,47.1,54.6,False,False,True
MENRES000685_2,Main Item 2,431,15.6,62.8,69.7,95.1,1255.1,True,True,False
MENRES000685_3,Starter Item 3,177,14.2,17.1,82.6,79.0,1529.7,True,False,False
MENRES000685_4,Starter Item 4,800,29.2,36.2,16.3,29.7,849.0,True,False,True
MENRES000685_5,Starter Item 5,1439,8.7,73.1,132.7,28.9,944.4,True,True,True
MENRES000685_6,Dessert Item 6,1105,79.9,49.1,22.3,22.4,1666.4,True,False,True
MENRES000685_7,Main Item 7,212,54.5,20.6,131.1,45.9,247.7,True,True,True
MENRES000685_8,Beverage Item 8,291,30.1,89.1,73.1,5.1,220.8,False,False,True
MENRES000685_9,Main Item 9,509,73.7,16.5,52.5,19.3,896.5,False,False,True
MENRES000685_10,Main Item 10,478,40.1,20.7,127.7,41.1,177.0,False,False,False
MENRES000685_11,Starter Item 11,1149,82.8,76.8,116.4,43.9,1001.7,False,False,False
MENRES000685_12,Dessert Item 12,551,11.6,7.1,7.3,78.0,624.9,True,True,True
MENRES000685_13,Beverage Item 13,1421,30.7,99.1,9.1,4.8,320.2,False,False,True
MENRES000685_14,Starter Item 14,634,69.3,48.3,133.1,69.0,1001.0,False,False,True
MENRES000685_15,Dessert Item 15,330,19.0,88.3,68.0,75.9,79.0,False,False,True
MENRES000685_16,Beverage Item 16,885,13.7,31.3,58.9,70.7,607.1,True,True,True
MENRES000685_17,Dessert Item 17,523,33.1,17.0,100.8,54.3,655.4,False,False,False
MENRES000685_18,Main Item 18,539,25.0,43.5,141.7,8.4,460.2,True,True,True
MENRES000686_0,Beverage Item 0,1093,33.8,12.9,63.8,47.6,300.0,True,False,True
MENRES000686_1,Main Item 1,664,34.2,75.1,101.4,29.7,1342.4,False,False,False
MENRES000686_2,Main Item 2,147,35.3,54.3,10.7,3.7,916.4,True,True,True
MENRES000686_3,Main Item 3,1043,52.9,88.7,122.1,63.2,158.2,True,True,False
MENRES000686_4,Beverage Item 4,762,13.3,40.5,127.2,82.1,487.7,False,False,True
MENRES000686_5,Dessert Item 5,1370,85.9,73.4,86.8,4.7,1375.3,True,True,True
MENRES000686_6,Main Item 6,997,28.5,49.4,96.6,38.4,978.0,False,False,False
MENRES000686_7,Beverage Item 7,859,10.5,81.1,97.2,10.4,388.8,False,False,False
MENRES000686_8,Main Item 8,502,51.0,66.8,125.1,0.8,1886.2,True,True,True
MENRES000686_9,Dessert Item 9,1095,19.6,65.9,127.1,0.2,985.3,True,True,False
MENRES000686_10,Beverage Item 10,925,2.3,58.8,135.6,88.1,1751.3,False,False,False
MENRES000686_11,Starter Item 11,826,78.1,27.6,139.6,99.9,608.0,False,False,False
MENRES000686_12,Starter Item 12,1017,13.6,40.4,79.4,94.9,1832.3,True,True,True
MENRES000687_0,Beverage Item 0,830,73.2,30.2,59.8,66.6,1385.2,False,False,True
MENRES000687_1,Dessert Item 1,306,8.0,44.6,62.7,75.7,1414.4,True,True,True
MENRES000687_2,Beverage Item 2,470,57.7,35.2,105.7,54.5,565.1,False,False,False
MENRES000687_3,Starter Item 3,434,49.8,51.1,40.7,82.8,997.6,False,False,False
MENRES000687_4,Beverage Item 4,132,1.2,6.7,85.9,66.9,81.0,True,True,False
MENRES000687_5,Dessert Item 5,854,20.8,76.5,147.4,21.7,733.3,True,False,True
MENRES000687_6,Starter Item 6,524,37.5,97.6,99.1,87.2,808.9,True,True,False
MENRES000687_7,Main Item 7,386,62.4,78.2,94.0,29.0,1678.6,True,True,True
MENRES000687_8,Main Item 8,1048,61.4,37.0,54.2,29.3,128.3,False,False,False
MENRES000687_9,Beverage Item 9,344,5.6,45.7,47.1,84.1,1873.4,False,False,False
MENRES000687_10,Dessert Item 10,183,66.5,96.2,122.3,12.2,761.9,True,True,False
MENRES000687_11,Starter Item 11,876,92.7,7.6,95.7,58.9,255.5,True,False,True
MENRES000687_12,Starter Item 12,633,57.9,75.4,110.8,59.0,915.1,True,False,False
MENRES000687_13,Main Item 13,1165,69.5,97.9,132.9,67.2,1939.2,False,False,True
MENRES000688_0,Beverage Item 0,1272,47.5,38.2,33.1,49.3,1756.8,True,True,True
MENRES000688_1,Main Item 1,1130,67.5,13.0,141.4,59.2,179.3,True,True,False
MENRES000688_2,Main Item 2,625,76.1,89.5,111.4,68.3,1440.9,True,False,True
MENRES000688_3,Starter Item 3,495,63.9,9.9,44.6,54.2,1669.8,True,True,True
MENRES000688_4,Beverage Item 4,994,44.8,17.2,93.1,42.1,1968.4,True,False,False
MENRES000688_5,Beverage Item 5,720,30.8,53.3,43.3,88.4,1630.5,True,True,False
MENRES000688_6,Dessert Item 6,1266,92.7,72.6,59.4,2.4,1048.3,True,False,False
